HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N119.HOG0000000	OG0000000	n19																																																																																																																																																								WP_186687336.1		WP_189121102.1																																																																																										
N119.HOG0000001	OG0000000	n210																																	WP_013974031.1																																																		WP_015271643.1																																																																					WP_186685240.1		WP_015271643.1																																													WP_085664382.1																																						WP_060497962.1							
N119.HOG0000002	OG0000000	n464																																	WP_024086846.1																																																																																																																							WP_186690458.1		WP_189121788.1																																																																																										
N119.HOG0000003	OG0000000	n726																																																																																																																																																																																																																																													WP_060499994.1							
N119.HOG0000004	OG0000000	n1001																																	WP_024087355.1																																																		WP_054572080.1																																																																					WP_186684614.1		WP_189121231.1																																													WP_085615154.1																																						WP_060497211.1							
N119.HOG0000005	OG0000000	n1234																																	WP_013972961.1																																																		WP_015270672.1																																																																					WP_186685658.1		WP_085720663.1																																													WP_085665632.1																																						WP_060497134.1							
N119.HOG0000006	OG0000000	n1479																																	WP_024087292.1																																																																																																																																																																						WP_238066458.1																																													
N119.HOG0000007	OG0000000	n1655																																	WP_024086760.1																																																		WP_061302498.1																																																																					WP_186689868.1		WP_061302498.1																																													WP_238067595.1																																						WP_060497250.1							
N119.HOG0000008	OG0000000	n1671																																	WP_024087744.1																																																		WP_015271809.1																																																																					WP_186685478.1		WP_015271809.1																																													WP_269136300.1																																						WP_104833950.1							
N119.HOG0000009	OG0000000	n2099																																	WP_013973893.1																																																		WP_015271506.1																																																																					WP_170031748.1		WP_015271506.1																																													WP_025340328.1																																						WP_104833297.1							
N119.HOG0000010	OG0000000	n2155																																	WP_013971269.1																																																		WP_015269205.1																																																																					WP_170028664.1		WP_189121634.1																																													WP_015269205.1																																						WP_060497313.1							
N119.HOG0000011	OG0000000	n2392																																	WP_003259292.1																																																																																																																																																																						WP_075044816.1																																													
N119.HOG0000012	OG0000000	n2444																																																																																																																																																																																																							WP_269136255.1																																						WP_104834564.1							
N119.HOG0000013	OG0000000	n2767																																																																																																																																																																																																																																													WP_060497161.1							
N119.HOG0000014	OG0000000	n2869																																																																																																																																																								WP_186690601.1																																																																																												
N119.HOG0000015	OG0000000	n2874																																	WP_013973014.1																																																		WP_054572572.1																																																																					WP_186685589.1		WP_189121205.1																																													WP_003259239.1																																													
N119.HOG0000016	OG0000000	n2989																																	WP_013972669.1																																																		WP_102083973.1																																																																							WP_085720224.1																																													WP_085615654.1																																													
N119.HOG0000017	OG0000000	n3043																																																																																																																																																								WP_186685051.1																																																																																												
N119.HOG0000018	OG0000000	n3177																																																																																			WP_015268872.1																																																																							WP_015268872.1																																																																																										
N119.HOG0000019	OG0000000	n3645																																	WP_013973907.1																																																		WP_015271520.1																																																																					WP_186690464.1		WP_015271520.1																																													WP_269136287.1																																													
N119.HOG0000020	OG0000001	n9																																	WP_003247160.1																																																		WP_003247160.1																																																																					WP_003247160.1		WP_003247160.1																																													WP_003247160.1																																						WP_016715140.1							
N119.HOG0000021	OG0000001	n251																																																																																																																																																																																																							WP_238067721.1																																													
N119.HOG0000022	OG0000001	n434																																																																																																																																																																																																																																													WP_060499253.1							
N119.HOG0000023	OG0000001	n457																																																																																			WP_023100352.1																																																																																																																																																																	
N119.HOG0000024	OG0000001	n515																																	WP_012052624.1																																																																																																																																																																																																																			
N119.HOG0000025	OG0000001	n696																																	WP_013973349.1																																																		WP_013973349.1																																																																					WP_186686905.1		WP_013973349.1																																													WP_085664644.1																																													
N119.HOG0000026	OG0000001	n1150																																	WP_024086508.1																																																		WP_102083995.1																																																																					WP_186677915.1		WP_015269369.1																																													WP_085664892.1																																						WP_060498706.1							
N119.HOG0000027	OG0000001	n1356																																	WP_024086492.1																																																		WP_039614939.1																																																																					WP_186688943.1		WP_039614939.1																																													WP_238067405.1																																						WP_060497506.1							
N119.HOG0000028	OG0000001	n1601																																	WP_015270905.1																																																		WP_015270905.1																																																																					WP_186687053.1		WP_015270905.1																																													WP_085615066.1																																						WP_016711440.1							
N119.HOG0000029	OG0000001	n1965																																																																																			WP_085588633.1																																																																																																																				WP_269136218.1																																													
N119.HOG0000030	OG0000001	n2001																																	WP_013972190.1																																																																																																																																																																																																																			
N119.HOG0000031	OG0000001	n2098																																																																																			WP_003258699.1																																																																																																																																																																	
N119.HOG0000032	OG0000001	n2110																																																																																			WP_015272379.1																																																																							WP_189121087.1																																													WP_238066752.1																																						WP_060497137.1							
N119.HOG0000033	OG0000001	n2420																																																																																																																																																								WP_186684270.1																																																																																												
N119.HOG0000034	OG0000001	n2535																																	WP_039612918.1																																																		WP_015270142.1																																																																							WP_015270142.1																																													WP_023662732.1																																													
N119.HOG0000035	OG0000001	n2761																																	WP_024087297.1																																																		WP_054572571.1																																																																					WP_186685587.1		WP_024087297.1																																													WP_238066468.1																																													
N119.HOG0000036	OG0000001	n2863																																																																																																																																																								WP_186677388.1																																																																																												
N119.HOG0000037	OG0000001	n2920																																	WP_256667737.1																																																																																																																																																																																																																			
N119.HOG0000038	OG0000001	n3045																																	WP_013973202.1																																																		WP_015270889.1																																																																					WP_186689980.1		WP_015270889.1																																													WP_085590913.1																																						WP_060500448.1							
N119.HOG0000039	OG0000002	n11																																	WP_013974550.1																																																		WP_013974550.1																																																																					WP_186684457.1		WP_085720885.1																																													WP_230385036.1																																						WP_060500635.1							
N119.HOG0000040	OG0000002	n196																																	WP_003258023.1																																																		WP_003258023.1																																																																					WP_170031962.1		WP_015271575.1																																													WP_003258023.1																																						WP_003258023.1							
N119.HOG0000041	OG0000002	n405																																	WP_003251792.1																																																		WP_003251792.1																																																																					WP_170032466.1		WP_003251792.1																																													WP_003251792.1																																						WP_003251792.1							
N119.HOG0000042	OG0000002	n633																																																																																																																																																																																																							WP_085619546.1																																													
N119.HOG0000043	OG0000002	n645																																	WP_137164893.1																																																		WP_013972988.1																																																																					WP_186685633.1		WP_137164893.1																																													WP_137164893.1																																						WP_206520127.1							
N119.HOG0000044	OG0000002	n966																																	WP_003257472.1																																																		WP_003257472.1																																																																					WP_003257472.1		WP_003257472.1																																													WP_075044343.1																																						WP_003255746.1							
N119.HOG0000045	OG0000002	n1459																																	WP_013973655.1																																																		WP_013973655.1																																																																					WP_170031224.1		WP_013973655.1																																													WP_025340127.1																																						WP_016711851.1							
N119.HOG0000046	OG0000002	n1756																																	WP_013970435.1																																																		WP_061550673.1																																																																					WP_186674905.1		WP_013970435.1																																													WP_013970435.1																																						WP_060499433.1							
N119.HOG0000047	OG0000002	n2064																																	WP_013971000.1																																																																																																																							WP_170028331.1																																																																																					WP_082426424.1							
N119.HOG0000048	OG0000002	n2086																																	WP_206695425.1																																																		WP_075046875.1																																																																					WP_186689424.1		WP_075046875.1																																													WP_075046875.1																																													
N119.HOG0000049	OG0000002	n2210																																	WP_024087399.1																																																		WP_054572475.1																																																																					WP_186684552.1		WP_015271020.1																																																																																										
N119.HOG0000050	OG0000002	n2390																																																																																																																																																																																																							WP_085663348.1																																													
N119.HOG0000051	OG0000002	n2414																																																																																			WP_085721360.1																																																																							WP_085721360.1																																													WP_054573408.1																																													
N119.HOG0000052	OG0000003	n55																																	WP_044047317.1																																																		WP_015268579.1																																																																					WP_170027790.1		WP_023662094.1																																													WP_039614264.1																																						WP_060499440.1							
N119.HOG0000053	OG0000003	n283																																	WP_023662128.1																																																		WP_015271256.1																																																																					WP_186688643.1		WP_189121299.1																																													WP_085663968.1																																						WP_060500717.1							
N119.HOG0000054	OG0000003	n385																																																																																																																																																																																																																																													WP_104835441.1							
N119.HOG0000055	OG0000003	n547																																	WP_024087210.1																																																		WP_100413866.1																																																																					WP_186685756.1		WP_015270561.1																																													WP_085665536.1																																						WP_104834662.1							
N119.HOG0000056	OG0000003	n1202																																	WP_024086387.1																																																		WP_015269160.1																																																																					WP_170028559.1		WP_189121627.1																																													WP_085618259.1																																						WP_060497371.1							
N119.HOG0000057	OG0000003	n1469																																	WP_024087145.1																																																		WP_054573278.1																																																																					WP_186685951.1		WP_038409652.1																																													WP_238066343.1																																													
N119.HOG0000058	OG0000003	n1615																																	WP_023660555.1																																																		WP_080604863.1																																																																							WP_080604863.1																																													WP_085663408.1																																						WP_104834878.1							
N119.HOG0000059	OG0000003	n1738																																	WP_024086287.1																																																		WP_015268981.1																																																																					WP_186686336.1																																															WP_238067271.1																																						WP_060500171.1							
N119.HOG0000060	OG0000004	n508																																																																																																																																																																																																																																													WP_104835092.1							
N119.HOG0000061	OG0000004	n559																																																																																																																																																								WP_186686890.1																																																																																												
N119.HOG0000062	OG0000004	n632																																																																																																																																																								WP_186686875.1																																																																																												
N119.HOG0000063	OG0000004	n644																																																																																																																																																																																																							WP_238066179.1																																													
N119.HOG0000064	OG0000004	n763																																																																																																																																																								WP_186686891.1																																																																																												
N119.HOG0000065	OG0000004	n789																																																																																																																																																								WP_225931889.1																																																																																												
N119.HOG0000066	OG0000004	n815																																																																																																																																																								WP_186686889.1																																																																																												
N119.HOG0000067	OG0000004	n899																																																																																			WP_145997534.1																																																																																																																																																										WP_104834265.1							
N119.HOG0000068	OG0000004	n949																																																																																			WP_241523260.1																																																																																																																																																																	
N119.HOG0000069	OG0000004	n963																																																																																																																																																								WP_186690728.1																																																																																												
N119.HOG0000070	OG0000004	n988																																																																																			WP_241523259.1																																																																																																																																																																	
N119.HOG0000071	OG0000004	n999																																																																																			WP_145997544.1, WP_145997582.1																																																																																																																																																																	
