HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N2.HOG0000000	OG0000000	n197		AKQ28568.1									WP_004930157.1																		WP_005277723.1																																					WP_065344223.1																																														WP_022575163.1																																																																																																																																				
N2.HOG0000001	OG0000000	n412																																																																																																																WP_002050117.1																																																																																																																																				
N2.HOG0000002	OG0000000	n520		AKQ26183.1									WP_004926036.1																		WP_005271838.1																																					WP_016543140.1																																														WP_002052792.1																																																																																																																																				
N2.HOG0000003	OG0000000	n565																																																																																																																WP_022574828.1																																																																																																																																				
N2.HOG0000004	OG0000000	n827		AKQ27226.1									WP_004929090.1																																																							WP_065343447.1																																														WP_022575333.1, WP_022574945.1																																																																																																																																				
N2.HOG0000005	OG0000000	n1140																													WP_005240468.1																																																																																																																																																																																																																							
N2.HOG0000006	OG0000000	n1217		AKQ26832.1																																																																																																														WP_022574442.1																																																																																																																																				
N2.HOG0000007	OG0000000	n1368		AKQ27269.1									WP_004929129.1																		WP_016651961.1																																					WP_065342496.1																																														WP_022574916.1																																																																																																																																				
N2.HOG0000008	OG0000000	n1572		AKQ27295.1																																																																																																														WP_022574900.1																																																																																																																																				
N2.HOG0000009	OG0000000	n1671		AKQ25218.1									WP_004923100.1																		WP_016651259.1																																					WP_065343085.1																																														WP_022576121.1																																																																																																																																				
N2.HOG0000010	OG0000000	n2424		AKQ27843.1																											WP_016652124.1																																					WP_005217117.1																																														WP_022575864.1																																																																																																																																				
N2.HOG0000011	OG0000000	n2650											WP_004924334.1																		WP_016653111.1																																					WP_016543074.1																																																																																																																																																																																		
N2.HOG0000012	OG0000000	n2757		AKQ27321.1																											WP_016651861.1																																					WP_065342981.1																																														WP_022574870.1																																																																																																																																				
N2.HOG0000013	OG0000000	n2871		AKQ26441.1																																																																WP_065341911.1																																														WP_022575489.1																																																																																																																																				
N2.HOG0000014	OG0000000	n3425		AKQ27262.1																																																																																																														WP_022574923.1																																																																																																																																				
N2.HOG0000015	OG0000000	n3594		AKQ26293.1																											WP_016652788.1																																					WP_016541851.1																																														WP_022575372.1																																																																																																																																				
N2.HOG0000016	OG0000000	n3645		AKQ28212.1									WP_026056986.1																		WP_016651405.1																																					WP_065343188.1																																														WP_022575823.1																																																																																																																																				
N2.HOG0000017	OG0000001	n9		AKQ27868.1									WP_004922146.1																		WP_005239296.1																																					WP_004655274.1																																														WP_000191300.1																																																																																																																																				
N2.HOG0000018	OG0000001	n461		AKQ26771.1																											WP_016652771.1																																					WP_065342549.1																																														WP_000815905.1																																																																																																																																				
N2.HOG0000019	OG0000001	n509		AKQ27750.1									WP_004921853.1																																																							WP_016541075.1																																														WP_022575066.1																																																																																																																																				
N2.HOG0000020	OG0000001	n541		AKQ26937.1									WP_026056945.1																																																																																																					WP_000238446.1																																																																																																																																				
N2.HOG0000021	OG0000001	n685		AKQ26900.1									WP_004928534.1																		WP_016651054.1																																					WP_065343744.1																																														WP_002049919.1																																																																																																																																				
N2.HOG0000022	OG0000001	n696		AKQ27730.1																											WP_005228682.1																																																																																																																																																																																																																							
N2.HOG0000023	OG0000001	n1190		AKQ27263.1																																																																WP_065343081.1																																														WP_022574921.1																																																																																																																																				
N2.HOG0000024	OG0000001	n1260																																																																		WP_023269933.1																																																																																																																																																																																		
N2.HOG0000025	OG0000001	n1305											WP_004926959.1																																																																																																																																																																																																																																									
N2.HOG0000026	OG0000001	n1350		AKQ26807.1																																																																																																														WP_022574756.1																																																																																																																																				
N2.HOG0000027	OG0000001	n1542																																																																																																																WP_022575448.1																																																																																																																																				
N2.HOG0000028	OG0000001	n1581																																																																		WP_065344100.1																																																																																																																																																																																		
N2.HOG0000029	OG0000001	n1601		AKQ26806.1																																																																																																														WP_002051051.1																																																																																																																																				
N2.HOG0000030	OG0000001	n1990		AKQ26896.1									WP_004928967.1																																																																																																					WP_022574578.1																																																																																																																																				
N2.HOG0000031	OG0000001	n2046											WP_004926967.1																																																																																																																																																																																																																																									
N2.HOG0000032	OG0000001	n2049																																																																		WP_065341920.1																																																																																																																																																																																		
N2.HOG0000033	OG0000001	n2420		AKQ26040.1									WP_011182612.1																																																																																																					WP_022574563.1																																																																																																																																				
N2.HOG0000034	OG0000001	n2452											WP_004926579.1																																																							WP_065342897.1																																														WP_022574883.1																																																																																																																																				
N2.HOG0000035	OG0000001	n2690																																																																		WP_065342603.1																																																																																																																																																																																		
N2.HOG0000036	OG0000001	n2749																																																																		WP_065341912.1																																																																																																																																																																																		
N2.HOG0000037	OG0000001	n3014		AKQ27744.1									WP_011182191.1																																																							WP_065342856.1																																														WP_000009973.1																																																																																																																																				
N2.HOG0000038	OG0000001	n3045																													WP_016652424.1																																					WP_065341896.1																																																																																																																																																																																		
N2.HOG0000039	OG0000002	n1		AKQ27182.1									WP_004927482.1																		WP_171068362.1																																					WP_171068260.1																																														WP_002049786.1																																																																																																																																				
