HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N42.HOG0000000	OG0000000	n412																																																																																																																											WP_043252967.1																																																																																																																									
N42.HOG0000001	OG0000000	n445																																																																																																																											WP_160287294.1																																																																																																																									
N42.HOG0000002	OG0000000	n464																																																																																																																											WP_160288912.1																																																																																																																									
N42.HOG0000003	OG0000000	n520																																																																																																														WP_074980507.1													WP_160285415.1																																																																																																																									
N42.HOG0000004	OG0000000	n917																																																																																																														WP_074976169.1													WP_160287779.1																																																																																																																									
N42.HOG0000005	OG0000000	n1140																																																																																																																											WP_043253151.1																																																																																																																									
N42.HOG0000006	OG0000000	n1671																																																																																																														WP_043314362.1													WP_160287078.1																																																																																																																									
N42.HOG0000007	OG0000000	n1878																																																																																																														WP_074983057.1																																																																																																																																						
N42.HOG0000008	OG0000000	n1920																																																																																																																											WP_160286773.1																																																																																																																									
N42.HOG0000009	OG0000000	n1976																																																																																																																											WP_160286774.1																																																																																																																									
N42.HOG0000010	OG0000000	n2155																																																																																																														WP_074985518.1													WP_043249937.1																																																																																																																									
N42.HOG0000011	OG0000000	n2444																																																																																																														WP_074985737.1																																																																																																																																						
N42.HOG0000012	OG0000000	n2626																																																																																																																											WP_160285554.1																																																																																																																									
N42.HOG0000013	OG0000000	n2628																																																																																																														WP_074980386.1													WP_160286333.1																																																																																																																									
N42.HOG0000014	OG0000000	n2874																																																																																																																											WP_160287236.1																																																																																																																									
N42.HOG0000015	OG0000000	n2965																																																																																																																											WP_160287338.1																																																																																																																									
N42.HOG0000016	OG0000000	n3177																																																																																																														WP_074979066.1																																																																																																																																						
N42.HOG0000017	OG0000000	n3271																																																																																																																											WP_160286938.1																																																																																																																									
N42.HOG0000018	OG0000000	n3645																																																																																																														WP_074980890.1													WP_160287348.1																																																																																																																									
N42.HOG0000019	OG0000001	n9																																																																																																														WP_009621431.1													WP_160287700.1																																																																																																																									
N42.HOG0000020	OG0000001	n306																																																																																																														WP_074986181.1													WP_160286683.1																																																																																																																									
N42.HOG0000021	OG0000001	n461																																																																																																														WP_074979275.1													WP_160287096.1																																																																																																																									
N42.HOG0000022	OG0000001	n492																																																																																																																											WP_160288030.1																																																																																																																									
N42.HOG0000023	OG0000001	n509																																																																																																														WP_074986020.1																																																																																																																																						
N42.HOG0000024	OG0000001	n536																																																																																																														WP_074980640.1																																																																																																																																						
N42.HOG0000025	OG0000001	n935																																																																																																														WP_135499998.1																																																																																																																																						
N42.HOG0000026	OG0000001	n982																																																																																																														WP_074986337.1													WP_160287365.1																																																																																																																									
N42.HOG0000027	OG0000001	n1260																																																																																																														WP_074983946.1													WP_160287987.1																																																																																																																									
N42.HOG0000028	OG0000001	n1351																																																																																																														WP_009619918.1																																																																																																																																						
N42.HOG0000029	OG0000001	n1356																																																																																																														WP_074984872.1													WP_160286440.1																																																																																																																									
N42.HOG0000030	OG0000001	n1579																																																																																																																											WP_043254266.1																																																																																																																									
N42.HOG0000031	OG0000001	n1596																																																																																																														WP_210147057.1																																																																																																																																						
N42.HOG0000032	OG0000001	n1601																																																																																																														WP_043271625.1, WP_074983672.1													WP_043251276.1																																																																																																																									
N42.HOG0000033	OG0000001	n1831																																																																																																														WP_074982518.1													WP_160286882.1																																																																																																																									
N42.HOG0000034	OG0000001	n1955																																																																																																																											WP_090265927.1																																																																																																																									
N42.HOG0000035	OG0000001	n1965																																																																																																														WP_074983796.1																																																																																																																																						
N42.HOG0000036	OG0000001	n2061																																																																																																														WP_074979499.1																																																																																																																																						
N42.HOG0000037	OG0000001	n2063																																																																																																														WP_074981637.1													WP_043254283.1																																																																																																																									
N42.HOG0000038	OG0000001	n2110																																																																																																														WP_074984451.1																																																																																																																																						
N42.HOG0000039	OG0000001	n2141																																																																																																														WP_074977041.1													WP_160286956.1																																																																																																																									
N42.HOG0000040	OG0000001	n2229																																																																																																														WP_074980630.1																																																																																																																																						
N42.HOG0000041	OG0000001	n2242																																																																																																														WP_074985859.1																																																																																																																																						
N42.HOG0000042	OG0000001	n2318																																																																																																																											WP_043254264.1																																																																																																																									
N42.HOG0000043	OG0000001	n2360																																																																																																																											WP_160287337.1																																																																																																																									
N42.HOG0000044	OG0000001	n2420																																																																																																														WP_074984411.1																																																																																																																																						
N42.HOG0000045	OG0000001	n2453																																																																																																														WP_074981645.1													WP_160288033.1																																																																																																																									
N42.HOG0000046	OG0000001	n2580																																																																																																																											WP_043251569.1																																																																																																																									
N42.HOG0000047	OG0000001	n2592																																																																																																														WP_174672456.1																																																																																																																																						
N42.HOG0000048	OG0000001	n2599																																																																																																														WP_074984494.1																																																																																																																																						
N42.HOG0000049	OG0000001	n2600																																																																																																														WP_074984501.1																																																																																																																																						
N42.HOG0000050	OG0000001	n2614																																																																																																														WP_074980594.1													WP_160285468.1																																																																																																																									
N42.HOG0000051	OG0000001	n2638																																																																																																																											WP_160287215.1																																																																																																																									
N42.HOG0000052	OG0000001	n2699																																																																																																														WP_074976347.1																																																																																																																																						
N42.HOG0000053	OG0000001	n2700																																																																																																														WP_074983631.1													WP_043251068.1																																																																																																																									
N42.HOG0000054	OG0000001	n2761																																																																																																																											WP_160287237.1																																																																																																																									
N42.HOG0000055	OG0000001	n2863																																																																																																														WP_074985868.1																																																																																																																																						
N42.HOG0000056	OG0000001	n2915																																																																																																														WP_074984041.1, WP_082033871.1													WP_043254365.1																																																																																																																									
N42.HOG0000057	OG0000001	n2920																																																																																																																											WP_160286939.1																																																																																																																									
N42.HOG0000058	OG0000001	n3014																																																																																																														WP_074986009.1																																																																																																																																						
N42.HOG0000059	OG0000001	n3187																																																																																																														WP_074977043.1													WP_160286955.1																																																																																																																									
N42.HOG0000060	OG0000001	n3266																																																																																																																											WP_236658418.1																																																																																																																									
N42.HOG0000061	OG0000001	n3337																																																																																																														WP_074984485.1																																																																																																																																						
N42.HOG0000062	OG0000002	n11																																																																																																														WP_074985446.1													WP_043255986.1																																																																																																																									
N42.HOG0000063	OG0000002	n193																																																																																																														WP_058070655.1													WP_160288359.1																																																																																																																									
N42.HOG0000064	OG0000002	n405																																																																																																														WP_043273076.1													WP_198763753.1																																																																																																																									
N42.HOG0000065	OG0000002	n697																																																																																																														WP_009619208.1																																																																																																																																						
N42.HOG0000066	OG0000002	n910																																																																																																														WP_074978202.1																																																																																																																																						
N42.HOG0000067	OG0000002	n966																																																																																																														WP_043268338.1													WP_043256098.1																																																																																																																									
N42.HOG0000068	OG0000002	n1198																																																																																																																											WP_236658441.1																																																																																																																									
N42.HOG0000069	OG0000002	n1257																																																																																																														WP_074976652.1													WP_043250303.1																																																																																																																									
N42.HOG0000070	OG0000002	n1459																																																																																																														WP_009620746.1													WP_160286211.1																																																																																																																									
N42.HOG0000071	OG0000002	n1706																																																																																																														WP_043318903.1													WP_160286749.1																																																																																																																									
N42.HOG0000072	OG0000002	n1756																																																																																																														WP_074976477.1													WP_160286182.1																																																																																																																									
N42.HOG0000073	OG0000002	n2086																																																																																																														WP_074980777.1																																																																																																																																						
N42.HOG0000074	OG0000002	n2375																																																																																																														WP_009622576.1																																																																																																																																						
N42.HOG0000075	OG0000003	n55																																																																																																														WP_074980357.1													WP_043256366.1																																																																																																																									
N42.HOG0000076	OG0000003	n283																																																																																																														WP_074980325.1																																																																																																																																						
N42.HOG0000077	OG0000003	n426																																																																																																														WP_074976529.1													WP_043250437.1																																																																																																																									
N42.HOG0000078	OG0000003	n463																																																																																																														WP_074978887.1													WP_160285967.1																																																																																																																									
N42.HOG0000079	OG0000003	n547																																																																																																																											WP_160286220.1																																																																																																																									
N42.HOG0000080	OG0000003	n774																																																																																																														WP_074980564.1													WP_201752528.1																																																																																																																									
N42.HOG0000081	OG0000003	n811																																																																																																																											WP_160286597.1																																																																																																																									
N42.HOG0000082	OG0000003	n883																																																																																																														WP_074979088.1													WP_160285904.1																																																																																																																									
N42.HOG0000083	OG0000003	n1040																																																																																																														WP_009618077.1																																																																																																																																						
N42.HOG0000084	OG0000003	n1052																																																																																																														WP_074977294.1													WP_160287902.1																																																																																																																									
N42.HOG0000085	OG0000003	n1129																																																																																																																											WP_043254445.1																																																																																																																									
N42.HOG0000086	OG0000003	n1202																																																																																																														WP_074986367.1													WP_156958115.1																																																																																																																									
N42.HOG0000087	OG0000003	n1615																																																																																																														WP_074983951.1													WP_236658300.1																																																																																																																									
N42.HOG0000088	OG0000003	n1738																																																																																																																											WP_160286997.1																																																																																																																									
N42.HOG0000089	OG0000003	n1919																																																																																																														WP_074984711.1													WP_160286263.1																																																																																																																									
N42.HOG0000090	OG0000003	n1938																																																																																																														WP_074976246.1													WP_160287790.1																																																																																																																									
N42.HOG0000091	OG0000004	n432																																																																																																														WP_074979207.1																																																																																																																																						
N42.HOG0000092	OG0000004	n557																																																																																																														WP_074985165.1																																																																																																																																						
N42.HOG0000093	OG0000004	n789																																																																																																														WP_074985162.1																																																																																																																																						
N42.HOG0000094	OG0000004	n895																																																																																																														WP_135499943.1																																																																																																																																						
N42.HOG0000095	OG0000004	n1091																																																																																																														WP_210147036.1																																																																																																																																						
N42.HOG0000096	OG0000004	n1133																																																																																																														WP_074985167.1																																																																																																																																						
N42.HOG0000097	OG0000004	n1563																																																																																																														WP_074985193.1																																																																																																																																						
N42.HOG0000098	OG0000005	n56																																																																																																														WP_074980922.1																																																																																																																																						
N42.HOG0000099	OG0000005	n78																																																																																																														WP_074978668.1																																																																																																																																						
N42.HOG0000100	OG0000005	n101																																																																																																														WP_074981129.1																																																																																																																																						
N42.HOG0000101	OG0000005	n246																																																																																																														WP_074981119.1																																																																																																																																						
N42.HOG0000102	OG0000005	n252																																																																																																														WP_074984006.1																																																																																																																																						
N42.HOG0000103	OG0000005	n323																																																																																																														WP_074983758.1, WP_009619857.1																																																																																																																																						
N42.HOG0000104	OG0000005	n337																																																																																																														WP_074983755.1																																																																																																																																						
N42.HOG0000105	OG0000005	n419																																																																																																														WP_074982904.1																																																																																																																																						
N42.HOG0000106	OG0000005	n633																																																																																																														WP_074980774.1																																																																																																																																						
N42.HOG0000107	OG0000005	n663																																																																																																																											WP_160288804.1																																																																																																																									
N42.HOG0000108	OG0000005	n806																																																																																																														WP_074979149.1																																																																																																																																						
N42.HOG0000109	OG0000005	n909																																																																																																														WP_074980881.1																																																																																																																																						
N42.HOG0000110	OG0000005	n1050																																																																																																														WP_024128852.1																																																																																																																																						
N42.HOG0000111	OG0000005	n1092																																																																																																														WP_074977143.1																																																																																																																																						
N42.HOG0000112	OG0000005	n1172																																																																																																														WP_074979532.1																																																																																																																																						
N42.HOG0000113	OG0000005	n1182																																																																																																														WP_074982075.1																																																																																																																																						
N42.HOG0000114	OG0000005	n1276																																																																																																														WP_074983776.1																																																																																																																																						
N42.HOG0000115	OG0000005	n1408																																																																																																														WP_074984611.1																																																																																																																																						
