HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N182.HOG0000000	OG0000000	n58																																																																																																																						WP_023968136.1																																																																																																																														
N182.HOG0000001	OG0000000	n67																																																																																																							WP_124321273.1															WP_023968849.1																																																																																																																														
N182.HOG0000002	OG0000000	n210																																																																																																							WP_124322064.1															WP_051408706.1																																																																																																																														
N182.HOG0000003	OG0000000	n464																																																																																																							WP_124319829.1																																																																																																																																													
N182.HOG0000004	OG0000000	n566																																																																																																							WP_124319716.1															WP_023968222.1																																																																																																																														
N182.HOG0000005	OG0000000	n675																																																																																																							WP_124319074.1															WP_023969523.1																																																																																																																														
N182.HOG0000006	OG0000000	n726																																																																																																							WP_124321585.1															WP_023970492.1																																																																																																																														
N182.HOG0000007	OG0000000	n758																																																																																																							WP_124321444.1															WP_023964239.1																																																																																																																														
N182.HOG0000008	OG0000000	n772																																																																																																							WP_124321263.1															WP_023968854.1																																																																																																																														
N182.HOG0000009	OG0000000	n824																																																																																																							WP_124321185.1																																																																																																																																													
N182.HOG0000010	OG0000000	n833																																																																																																																						WP_023965201.1																																																																																																																														
N182.HOG0000011	OG0000000	n1001																																																																																																							WP_124321156.1															WP_023966045.1																																																																																																																														
N182.HOG0000012	OG0000000	n1140																																																																																																																						WP_023968034.1																																																																																																																														
N182.HOG0000013	OG0000000	n1234																																																																																																																						WP_016703082.1																																																																																																																														
N182.HOG0000014	OG0000000	n1373																																																																																																							WP_124319892.1															WP_023968407.1																																																																																																																														
N182.HOG0000015	OG0000000	n1480																																																																																																							WP_124321063.1																																																																																																																																													
N182.HOG0000016	OG0000000	n1671																																																																																																							WP_124319049.1															WP_023969504.1																																																																																																																														
N182.HOG0000017	OG0000000	n2017																																																																																																							WP_081359293.1															WP_023967712.1																																																																																																																														
N182.HOG0000018	OG0000000	n2155																																																																																																							WP_009047227.1															WP_023969803.1																																																																																																																														
N182.HOG0000019	OG0000000	n2392																																																																																																							WP_124321292.1																																																																																																																																													
N182.HOG0000020	OG0000000	n2767																																																																																																							WP_241176270.1															WP_023968793.1																																																																																																																														
N182.HOG0000021	OG0000000	n2874																																																																																																							WP_124321462.1															WP_023964171.1																																																																																																																														
N182.HOG0000022	OG0000000	n2965																																																																																																							WP_124321455.1															WP_023964187.1																																																																																																																														
N182.HOG0000023	OG0000000	n3050																																																																																																							WP_124321411.1															WP_023964299.1																																																																																																																														
N182.HOG0000024	OG0000000	n3173																																																																																																							WP_009051074.1															WP_009051074.1																																																																																																																														
N182.HOG0000025	OG0000000	n3201																																																																																																							WP_124320761.1															WP_023964816.1																																																																																																																														
N182.HOG0000026	OG0000000	n3229																																																																																																							WP_124322295.1															WP_023967454.1																																																																																																																														
N182.HOG0000027	OG0000000	n3432																																																																																																							WP_124320753.1															WP_023964800.1																																																																																																																														
N182.HOG0000028	OG0000000	n3543																																																																																																							WP_124318709.1															WP_023970006.1																																																																																																																														
N182.HOG0000029	OG0000000	n3645																																																																																																							WP_124322298.1															WP_023967457.1																																																																																																																														
N182.HOG0000030	OG0000001	n9																																																																																																							WP_007928054.1															WP_009047835.1																																																																																																																														
N182.HOG0000031	OG0000001	n278																																																																																																							WP_124322222.1															WP_053269877.1																																																																																																																														
N182.HOG0000032	OG0000001	n461																																																																																																																						WP_023965240.1																																																																																																																														
N182.HOG0000033	OG0000001	n716																																																																																																							WP_124321085.1																																																																																																																																													
N182.HOG0000034	OG0000001	n822																																																																																																							WP_124321531.1																																																																																																																																													
N182.HOG0000035	OG0000001	n958																																																																																																																						WP_023965121.1																																																																																																																														
N182.HOG0000036	OG0000001	n992																																																																																																							WP_124319982.1															WP_023968471.1																																																																																																																														
N182.HOG0000037	OG0000001	n1169																																																																																																							WP_124320251.1																																																																																																																																													
N182.HOG0000038	OG0000001	n1190																																																																																																							WP_124318708.1															WP_023970005.1																																																																																																																														
N182.HOG0000039	OG0000001	n1341																																																																																																							WP_124322962.1																																																																																																																																													
N182.HOG0000040	OG0000001	n1359																																																																																																							WP_124319882.1															WP_023968395.1																																																																																																																														
N182.HOG0000041	OG0000001	n1601																																																																																																							WP_124320494.1															WP_007923881.1																																																																																																																														
N182.HOG0000042	OG0000001	n2360																																																																																																							WP_124320872.1															WP_023965135.1																																																																																																																														
N182.HOG0000043	OG0000001	n2761																																																																																																							WP_124321463.1															WP_031285902.1																																																																																																																														
N182.HOG0000044	OG0000001	n2863																																																																																																																						WP_023970396.1																																																																																																																														
N182.HOG0000045	OG0000001	n3187																																																																																																																						WP_023965565.1																																																																																																																														
N182.HOG0000046	OG0000002	n11																																																																																																							WP_085533503.1															WP_009046576.1																																																																																																																														
N182.HOG0000047	OG0000002	n196																																																																																																							WP_009050568.1															WP_023967049.1																																																																																																																														
N182.HOG0000048	OG0000002	n414																																																																																																							WP_124319255.1															WP_124319255.1																																																																																																																														
N182.HOG0000049	OG0000002	n818																																																																																																																						WP_009043823.1																																																																																																																														
N182.HOG0000050	OG0000002	n910																																																																																																																						WP_009048220.1																																																																																																																														
N182.HOG0000051	OG0000002	n966																																																																																																							WP_007922616.1															WP_009046514.1																																																																																																																														
N182.HOG0000052	OG0000002	n1238																																																																																																							WP_124319062.1																																																																																																																																													
N182.HOG0000053	OG0000002	n1317																																																																																																							WP_124319429.1															WP_124355594.1																																																																																																																														
N182.HOG0000054	OG0000002	n1459																																																																																																							WP_007921545.1															WP_009045161.1																																																																																																																														
N182.HOG0000055	OG0000002	n1706																																																																																																							WP_124320861.1																																																																																																																																													
N182.HOG0000056	OG0000002	n1756																																																																																																							WP_124318701.1															WP_063427777.1																																																																																																																														
N182.HOG0000057	OG0000002	n2210																																																																																																							WP_097134689.1															WP_023967886.1																																																																																																																														
N182.HOG0000058	OG0000002	n2414																																																																																																							WP_124318687.1															WP_023969983.1																																																																																																																														
N182.HOG0000059	OG0000003	n55																																																																																																							WP_124322980.1															WP_023969940.1																																																																																																																														
N182.HOG0000060	OG0000003	n547																																																																																																																						WP_023964655.1																																																																																																																														
N182.HOG0000061	OG0000003	n1202																																																																																																							WP_007927977.1															WP_007927977.1																																																																																																																														
N182.HOG0000062	OG0000003	n1444																																																																																																																						WP_031286016.1																																																																																																																														
N182.HOG0000063	OG0000003	n1559																																																																																																							WP_124320061.1															WP_023968600.1																																																																																																																														
N182.HOG0000064	OG0000003	n1738																																																																																																							WP_164486523.1															WP_023967274.1																																																																																																																														
N182.HOG0000065	OG0000003	n1938																																																																																																							WP_009050172.1															WP_023966398.1																																																																																																																														
N182.HOG0000066	OG0000004	n31																																																																																																																						WP_124355721.1																																																																																																																														
N182.HOG0000067	OG0000004	n123																																																																																																																						WP_124355650.1																																																																																																																														
N182.HOG0000068	OG0000004	n269																																																																																																																						WP_124355649.1																																																																																																																														
N182.HOG0000069	OG0000004	n548																																																																																																							WP_164486504.1, WP_124321197.1																																																																																																																																													
N182.HOG0000070	OG0000004	n718																																																																																																																						WP_124355640.1																																																																																																																														
N182.HOG0000071	OG0000004	n1047																																																																																																							WP_164486471.1																																																																																																																																													
N182.HOG0000072	OG0000004	n1271																																																																																																							WP_124321525.1															WP_124355676.1																																																																																																																														
N182.HOG0000073	OG0000004	n1341																																																																																																							WP_124321524.1															WP_124355675.1																																																																																																																														
N182.HOG0000074	OG0000004	n1536																																																																																																							WP_124322182.1															WP_235203771.1																																																																																																																														
N182.HOG0000075	OG0000004	n1622																																																																																																							WP_124321626.1															WP_023966187.1																																																																																																																														
N182.HOG0000076	OG0000005	n107																																																																																																																						WP_023965419.1																																																																																																																														
N182.HOG0000077	OG0000005	n419																																																																																																							WP_007923435.1																																																																																																																																													
N182.HOG0000078	OG0000005	n469																																																																																																							WP_124319222.1																																																																																																																																													
N182.HOG0000079	OG0000005	n806																																																																																																							WP_124321450.1															WP_023964223.1																																																																																																																														
N182.HOG0000080	OG0000005	n909																																																																																																							WP_124321513.1															WP_193725236.1																																																																																																																														
N182.HOG0000081	OG0000005	n1092																																																																																																							WP_124319541.1															WP_023968109.1																																																																																																																														
N182.HOG0000082	OG0000005	n1182																																																																																																							WP_124318602.1															WP_023967548.1																																																																																																																														
N182.HOG0000083	OG0000005	n1536																																																																																																							WP_124322601.1															WP_023969170.1																																																																																																																														
N182.HOG0000084	OG0000006	n41																																																																																																							WP_009042579.1															WP_023968151.1																																																																																																																														
N182.HOG0000085	OG0000006	n134																																																																																																							WP_124320826.1															WP_023964974.1																																																																																																																														
N182.HOG0000086	OG0000006	n338																																																																																																							WP_124322760.1															WP_023967915.1																																																																																																																														
N182.HOG0000087	OG0000006	n703																																																																																																							WP_124321252.1															WP_023968872.1																																																																																																																														
N182.HOG0000088	OG0000006	n782																																																																																																							WP_124320782.1															WP_023964849.1																																																																																																																														
N182.HOG0000089	OG0000006	n892																																																																																																							WP_124320541.1															WP_023969036.1																																																																																																																														
N182.HOG0000090	OG0000006	n1107																																																																																																							WP_124319475.1															WP_023968083.1																																																																																																																														
N182.HOG0000091	OG0000006	n1260																																																																																																							WP_124321474.1															WP_023964141.1																																																																																																																														
N182.HOG0000092	OG0000006	n1539																																																																																																							WP_124321112.1															WP_023965930.1																																																																																																																														
N182.HOG0000093	OG0000007	n4																																																																																																							WP_124321684.1															WP_023966310.1																																																																																																																														
N182.HOG0000094	OG0000007	n405																																																																																																							WP_124318861.1															WP_023970162.1																																																																																																																														
N182.HOG0000095	OG0000007	n535																																																																																																							WP_124320995.1															WP_023965696.1																																																																																																																														
N182.HOG0000096	OG0000007	n741																																																																																																							WP_124321319.1															WP_023968813.1																																																																																																																														
N182.HOG0000097	OG0000007	n800																																																																																																																						WP_023968379.1																																																																																																																														
N182.HOG0000098	OG0000008	n6																																																																																																							WP_028681710.1															WP_023969686.1																																																																																																																														
N182.HOG0000099	OG0000008	n152																																																																																																							WP_124320180.1															WP_023968703.1																																																																																																																														
N182.HOG0000100	OG0000008	n254																																																																																																							WP_007921537.1															WP_009050329.1																																																																																																																														
N182.HOG0000101	OG0000008	n459																																																																																																							WP_124319433.1															WP_023969863.1																																																																																																																														
N182.HOG0000102	OG0000008	n661																																																																																																							WP_124319065.1																																																																																																																																													
