HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N133.HOG0000000	OG0000000	n210																																																																																				WP_102682765.1																																																																																						WP_217867065.1																																																																										
N133.HOG0000001	OG0000000	n566																																																																																				WP_102683301.1																																																																																						WP_217869246.1																																																																										
N133.HOG0000002	OG0000000	n650																																																																																				WP_207238316.1																																																																																																																																																																
N133.HOG0000003	OG0000000	n726																																																																																				WP_102684556.1																																																																																																																																																																
N133.HOG0000004	OG0000000	n1234																																																																																				WP_102684618.1																																																																																																																																																																
N133.HOG0000005	OG0000000	n1671																																																																																				WP_046854125.1																																																																																						WP_046854125.1																																																																										
N133.HOG0000006	OG0000000	n2099																																																																																				WP_102685189.1																																																																																						WP_046854509.1																																																																										
N133.HOG0000007	OG0000000	n2155																																																																																				WP_102684061.1																																																																																						WP_217868613.1																																																																										
N133.HOG0000008	OG0000000	n2444																																																																																				WP_046855980.1																																																																																						WP_217869334.1																																																																										
N133.HOG0000009	OG0000000	n2552																																																																																				WP_102685117.1																																																																																						WP_217869628.1																																																																										
N133.HOG0000010	OG0000000	n2767																																																																																				WP_102682840.1																																																																																						WP_217866381.1																																																																										
N133.HOG0000011	OG0000000	n2874																																																																																				WP_102684843.1																																																																																						WP_217869471.1																																																																										
N133.HOG0000012	OG0000000	n3043																																																																																				WP_102684105.1																																																																																						WP_217866331.1																																																																										
N133.HOG0000013	OG0000000	n3177																																																																																																																																																																										WP_217869230.1																																																																										
N133.HOG0000014	OG0000000	n3645																																																																																				WP_102684696.1																																																																																						WP_217866895.1																																																																										
N133.HOG0000015	OG0000001	n9																																																																																				WP_023630496.1																																																																																						WP_217866737.1																																																																										
N133.HOG0000016	OG0000001	n935																																																																																				WP_102684214.1																																																																																						WP_217866774.1																																																																										
N133.HOG0000017	OG0000001	n1356																																																																																				WP_102684185.1																																																																																						WP_217866807.1																																																																										
N133.HOG0000018	OG0000001	n1542																																																																																				WP_102703516.1																																																																																						WP_217869214.1																																																																										
N133.HOG0000019	OG0000001	n1601																																																																																				WP_046856224.1																																																																																						WP_217866437.1																																																																										
N133.HOG0000020	OG0000001	n1847																																																																																				WP_173862432.1																																																																																																																																																																
N133.HOG0000021	OG0000001	n1965																																																																																				WP_102682343.1																																																																																						WP_217866069.1																																																																										
N133.HOG0000022	OG0000001	n2141																																																																																				WP_256582608.1																																																																																						WP_225933159.1																																																																										
N133.HOG0000023	OG0000001	n2420																																																																																				WP_256582627.1																																																																																						WP_217869777.1																																																																										
N133.HOG0000024	OG0000001	n2761																																																																																				WP_102684844.1																																																																																						WP_217869470.1																																																																										
N133.HOG0000025	OG0000001	n3045																																																																																				WP_102682582.1																																																																																						WP_217866361.1																																																																										
N133.HOG0000026	OG0000001	n3187																																																																																				WP_102685273.1																																																																																						WP_217869576.1																																																																										
N133.HOG0000027	OG0000002	n11																																																																																				WP_102685493.1																																																																																						WP_217869847.1																																																																										
N133.HOG0000028	OG0000002	n196																																																																																				WP_038706667.1																																																																																						WP_217866997.1																																																																										
N133.HOG0000029	OG0000002	n405																																																																																				WP_023629378.1																																																																																						WP_050703824.1																																																																										
N133.HOG0000030	OG0000002	n645																																																																																				WP_207238389.1																																																																																						WP_302467760.1																																																																										
N133.HOG0000031	OG0000002	n966																																																																																				WP_046853793.1																																																																																						WP_046853793.1																																																																										
N133.HOG0000032	OG0000002	n1259																																																																																				WP_250888364.1																																																																																						WP_225933144.1																																																																										
N133.HOG0000033	OG0000002	n1459																																																																																				WP_023630946.1																																																																																						WP_023630946.1																																																																										
N133.HOG0000034	OG0000002	n1673																																																																																				WP_102685258.1																																																																																						WP_217869604.1																																																																										
N133.HOG0000035	OG0000002	n1756																																																																																				WP_046857531.1																																																																																						WP_217867616.1																																																																										
N133.HOG0000036	OG0000002	n2414																																																																																				WP_023631066.1																																																																																						WP_217867927.1																																																																										
N133.HOG0000037	OG0000003	n55																																																																																				WP_046857663.1																																																																																						WP_217867886.1																																																																										
N133.HOG0000038	OG0000003	n283																																																																																				WP_102683080.1																																																																																						WP_217868908.1																																																																										
N133.HOG0000039	OG0000003	n547																																																																																				WP_102682827.1																																																																																						WP_217866369.1																																																																										
N133.HOG0000040	OG0000003	n1202																																																																																				WP_102681604.1																																																																																						WP_046856850.1																																																																										
N133.HOG0000041	OG0000003	n1469																																																																																				WP_102685121.1																																																																																						WP_217869632.1																																																																										
N133.HOG0000042	OG0000003	n1738																																																																																				WP_102682566.1																																																																																						WP_217869837.1																																																																										
N133.HOG0000043	OG0000004	n13																																																																																				WP_256582604.1																																																																																																																																																																
N133.HOG0000044	OG0000004	n15																																																																																				WP_146024400.1																																																																																																																																																																
N133.HOG0000045	OG0000004	n31																																																																																				WP_102683883.1																																																																																						WP_217869536.1																																																																										
N133.HOG0000046	OG0000004	n119																																																																																				WP_146024399.1																																																																																																																																																																
N133.HOG0000047	OG0000004	n123																																																																																				WP_102685063.1																																																																																						WP_217869290.1																																																																										
N133.HOG0000048	OG0000004	n207																																																																																																																																																																										WP_217869535.1																																																																										
N133.HOG0000049	OG0000004	n254																																																																																				WP_146022633.1, WP_146022634.1, WP_146022636.1, WP_146022635.1																																																																																																																																																																
N133.HOG0000050	OG0000004	n266																																																																																				WP_146022631.1, WP_146022632.1																																																																																																																																																																
N133.HOG0000051	OG0000004	n357																																																																																																																																																																										WP_225933186.1																																																																										
N133.HOG0000052	OG0000004	n428																																																																																																																																																																										WP_217866271.1																																																																										
N133.HOG0000053	OG0000004	n548																																																																																																																																																																										WP_217869364.1																																																																										
N133.HOG0000054	OG0000004	n667																																																																																				WP_146024401.1																																																																																						WP_217865925.1																																																																										
N133.HOG0000055	OG0000004	n789																																																																																																																																																																										WP_217869365.1																																																																										
N133.HOG0000056	OG0000004	n815																																																																																				WP_102685295.1																																																																																						WP_217866118.1																																																																										
N133.HOG0000057	OG0000004	n899																																																																																				WP_146022616.1																																																																																																																																																																
N133.HOG0000058	OG0000004	n949																																																																																				WP_146023158.1																																																																																																																																																																
N133.HOG0000059	OG0000004	n999																																																																																				WP_146024403.1																																																																																																																																																																
N133.HOG0000060	OG0000004	n1020																																																																																																																																																																										WP_217869369.1																																																																										
N133.HOG0000061	OG0000004	n1026																																																																																				WP_256588509.1, WP_146024402.1																																																																																						WP_217866116.1																																																																										
N133.HOG0000062	OG0000004	n1256																																																																																				WP_256588499.1																																																																																																																																																																
N133.HOG0000063	OG0000004	n1406																																																																																				WP_146022628.1																																																																																						WP_217866115.1																																																																										
N133.HOG0000064	OG0000004	n1447																																																																																				WP_102685296.1																																																																																						WP_217866117.1																																																																										
N133.HOG0000065	OG0000004	n1563																																																																																				WP_102684966.1																																																																																						WP_217869009.1																																																																										
N133.HOG0000066	OG0000005	n5																																																																																				WP_102683805.1																																																																																						WP_198754411.1																																																																										
N133.HOG0000067	OG0000005	n107																																																																																																																																																																										WP_217866041.1																																																																										
N133.HOG0000068	OG0000005	n376																																																																																				WP_102684017.1																																																																																						WP_217866309.1																																																																										
N133.HOG0000069	OG0000005	n387																																																																																																																																																																										WP_217866161.1																																																																										
N133.HOG0000070	OG0000005	n419																																																																																																																																																																										WP_217866468.1																																																																										
N133.HOG0000071	OG0000005	n469																																																																																				WP_102682123.1																																																																																						WP_225933134.1																																																																										
N133.HOG0000072	OG0000005	n633																																																																																				WP_102682009.1																																																																																						WP_217869697.1																																																																										
N133.HOG0000073	OG0000005	n676																																																																																																																																																																										WP_217867548.1																																																																										
N133.HOG0000074	OG0000005	n697																																																																																				WP_102684547.1																																																																																						WP_217868304.1																																																																										
N133.HOG0000075	OG0000005	n765																																																																																				WP_046855966.1																																																																																						WP_217866320.1																																																																										
N133.HOG0000076	OG0000005	n806																																																																																				WP_102684930.1																																																																																						WP_217868446.1																																																																										
N133.HOG0000077	OG0000005	n909																																																																																				WP_102683114.1																																																																																						WP_217869021.1																																																																										
N133.HOG0000078	OG0000005	n1092																																																																																				WP_102682747.1																																																																																						WP_217867050.1																																																																										
N133.HOG0000079	OG0000005	n1172																																																																																																																																																																										WP_217869711.1																																																																										
N133.HOG0000080	OG0000005	n1276																																																																																				WP_102683846.1																																																																																						WP_217868336.1																																																																										
N133.HOG0000081	OG0000005	n1536																																																																																				WP_038707220.1																																																																																						WP_217868028.1																																																																										
N133.HOG0000082	OG0000006	n41																																																																																				WP_102681583.1																																																																																						WP_217867032.1																																																																										
N133.HOG0000083	OG0000006	n134																																																																																				WP_102683891.1																																																																																						WP_217869547.1																																																																										
