HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N138.HOG0000000	OG0000000	n67																										WP_003376975.1																																														WP_003376975.1																																																		WP_003376975.1																																																																																																																										
N138.HOG0000001	OG0000000	n513																										WP_017684349.1																																														WP_017684349.1																																																																																																																																																																												
N138.HOG0000002	OG0000000	n726																										WP_017683080.1																																														WP_017683080.1																																																		WP_017683080.1																																																																																																																										
N138.HOG0000003	OG0000000	n860																										WP_017682608.1																																														WP_017682608.1																																																		WP_017682608.1																																																																																																																										
N138.HOG0000004	OG0000000	n1001																										WP_003383382.1																																														WP_003383382.1																																																		WP_003383382.1																																																																																																																										
N138.HOG0000005	OG0000000	n2155																										WP_003377838.1																																														WP_003377838.1																																																		WP_003377838.1																																																																																																																										
N138.HOG0000006	OG0000000	n2444																										WP_017684113.1																																														WP_017684113.1																																																		WP_017684113.1																																																																																																																										
N138.HOG0000007	OG0000000	n2569																										WP_003383043.1																																														WP_003383043.1																																																		WP_003383043.1																																																																																																																										
N138.HOG0000008	OG0000000	n2662																										WP_017684131.1																																														WP_017684131.1																																																		WP_017684131.1																																																																																																																										
N138.HOG0000009	OG0000000	n2767																										WP_003381037.1																																														WP_003381037.1																																																		WP_003381037.1																																																																																																																										
N138.HOG0000010	OG0000000	n3043																										WP_017682614.1																																														WP_017682614.1																																																		WP_017682614.1																																																																																																																										
N138.HOG0000011	OG0000000	n3297																										WP_017684087.1																																														WP_017684087.1																																																		WP_017684087.1																																																																																																																										
N138.HOG0000012	OG0000000	n3430																										WP_004396270.1																																														WP_004396270.1																																																		WP_004396270.1																																																																																																																										
N138.HOG0000013	OG0000000	n3603																										WP_017683255.1																																														WP_017683255.1																																																		WP_017683255.1																																																																																																																										
N138.HOG0000014	OG0000001	n9																										WP_003381098.1																																														WP_003381098.1																																																		WP_003381098.1																																																																																																																										
N138.HOG0000015	OG0000001	n306																										WP_003378452.1																																														WP_003378452.1																																																		WP_003378452.1																																																																																																																										
N138.HOG0000016	OG0000001	n563																										WP_017683884.1																																														WP_017683884.1																																																		WP_017683884.1																																																																																																																										
N138.HOG0000017	OG0000001	n627																										WP_003373370.1																																														WP_003373370.1																																																		WP_003373370.1																																																																																																																										
N138.HOG0000018	OG0000001	n822																										WP_017683021.1																																														WP_017683021.1																																																		WP_017683021.1																																																																																																																										
N138.HOG0000019	OG0000001	n1085																										WP_017683008.1																																														WP_017683008.1																																																																																																																																																																												
N138.HOG0000020	OG0000001	n1601																										WP_003382833.1																																														WP_003382833.1																																																		WP_003382833.1																																																																																																																										
N138.HOG0000021	OG0000001	n1847																										WP_017683885.1																																														WP_017683885.1																																																		WP_017683885.1																																																																																																																										
N138.HOG0000022	OG0000001	n2318																										WP_017682490.1																																														WP_017682490.1																																																		WP_017682490.1																																																																																																																										
N138.HOG0000023	OG0000001	n3099																										WP_017684697.1																																														WP_017684697.1																																																		WP_017684697.1																																																																																																																										
N138.HOG0000024	OG0000002	n145																										WP_003379556.1																																														WP_003379556.1																																																		WP_007243868.1																																																																																																																										
N138.HOG0000025	OG0000002	n196																										WP_005620053.1																																														WP_005620053.1																																																																																																																																																																												
N138.HOG0000026	OG0000002	n405																										WP_003408905.1																																														WP_003408905.1																																																		WP_003408905.1																																																																																																																										
N138.HOG0000027	OG0000002	n697																										WP_017684413.1																																														WP_017684413.1																																																		WP_017684413.1																																																																																																																										
N138.HOG0000028	OG0000002	n966																										WP_005737152.1																																														WP_005737152.1																																																		WP_005737152.1																																																																																																																										
N138.HOG0000029	OG0000002	n1301																										WP_017683457.1																																														WP_017683457.1																																																		WP_017683457.1																																																																																																																										
N138.HOG0000030	OG0000002	n1459																										WP_011103716.1																																														WP_011103716.1																																																		WP_011103716.1																																																																																																																										
N138.HOG0000031	OG0000002	n1756																										WP_003381367.1																																														WP_003381367.1																																																		WP_003381367.1																																																																																																																										
N138.HOG0000032	OG0000002	n1950																										WP_005737659.1																																														WP_005737659.1																																																		WP_005737659.1																																																																																																																										
N138.HOG0000033	OG0000002	n2086																										WP_017682942.1																																														WP_017682942.1																																																		WP_017682942.1																																																																																																																										
N138.HOG0000034	OG0000002	n2210																										WP_003380043.1																																														WP_003380043.1																																																		WP_003380043.1																																																																																																																										
N138.HOG0000035	OG0000002	n2414																										WP_003383024.1																																														WP_003383024.1																																																		WP_003383024.1																																																																																																																										
N138.HOG0000036	OG0000003	n55																										WP_003380261.1																																														WP_003380261.1																																																		WP_003380261.1																																																																																																																										
N138.HOG0000037	OG0000003	n622																										WP_003382950.1																																														WP_003382950.1																																																		WP_003382950.1																																																																																																																										
N138.HOG0000038	OG0000003	n721																										WP_017683701.1																																														WP_017683701.1																																																		WP_017683701.1																																																																																																																										
N138.HOG0000039	OG0000003	n811																										WP_017682532.1																																														WP_017682532.1																																																		WP_017682532.1																																																																																																																										
N138.HOG0000040	OG0000003	n992																										WP_003380358.1																																														WP_003380358.1																																																		WP_003380358.1																																																																																																																										
N138.HOG0000041	OG0000003	n1202																										WP_003377727.1																																														WP_003377727.1																																																		WP_003377727.1																																																																																																																										
N138.HOG0000042	OG0000003	n1615																										WP_003381944.1																																														WP_003381944.1																																																		WP_003381944.1																																																																																																																										
N138.HOG0000043	OG0000003	n1738																										WP_017683102.1																																														WP_017683102.1																																																		WP_017683102.1																																																																																																																										
N138.HOG0000044	OG0000003	n1938																										WP_005738973.1																																														WP_005738973.1																																																		WP_005738973.1																																																																																																																										
N138.HOG0000045	OG0000004	n432																										WP_017683257.1																																														WP_017683257.1																																																		WP_017683257.1																																																																																																																										
N138.HOG0000046	OG0000004	n644																										WP_017684141.1																																														WP_017684141.1																																																																																																																																																																												
N138.HOG0000047	OG0000004	n815																										WP_019335094.1																																														WP_017683877.1																																																		WP_017683877.1																																																																																																																										
N138.HOG0000048	OG0000004	n874																										WP_227011974.1, WP_024533420.1																																														WP_020365949.1																																																		WP_017684144.1																																																																																																																										
N138.HOG0000049	OG0000004	n899																										WP_017683879.1																																														WP_017683879.1																																																		WP_176580125.1																																																																																																																										
N138.HOG0000050	OG0000004	n1406																										WP_017683880.1																																														WP_017683880.1																																																																																																																																																																												
N138.HOG0000051	OG0000004	n1453																										WP_017683878.1																																														WP_017683878.1																																																																																																																																																																												
N138.HOG0000052	OG0000004	n1622																										WP_017699501.1																																														WP_162839269.1																																																																																																																																																																												
N138.HOG0000053	OG0000005	n107																										WP_003382180.1																																														WP_003382180.1																																																		WP_003382180.1																																																																																																																										
N138.HOG0000054	OG0000005	n278																																																																																																																										WP_176580144.1																																																																																																																										
N138.HOG0000055	OG0000005	n409																										WP_003382231.1																																														WP_003382231.1																																																		WP_003382231.1																																																																																																																										
N138.HOG0000056	OG0000005	n469																										WP_003376084.1																																														WP_003376084.1																																																		WP_003376084.1																																																																																																																										
N138.HOG0000057	OG0000005	n1371																																																																																																																										WP_020316209.1																																																																																																																										
N138.HOG0000058	OG0000005	n1536																										WP_005737468.1																																														WP_005737468.1																																																		WP_005737468.1																																																																																																																										
N138.HOG0000059	OG0000006	n458																										WP_003379585.1																																														WP_003379585.1																																																		WP_176580140.1																																																																																																																										
N138.HOG0000060	OG0000006	n534																										WP_004397205.1																																														WP_004397205.1																																																																																																																																																																												
N138.HOG0000061	OG0000006	n988																										WP_007244158.1																																														WP_007244158.1																																																		WP_007244158.1																																																																																																																										
N138.HOG0000062	OG0000006	n1184																										WP_017683929.1																																														WP_017683929.1																																																		WP_017683929.1																																																																																																																										
N138.HOG0000063	OG0000006	n1486																										WP_017684305.1																																														WP_017684305.1																																																																																																																																																																												
N138.HOG0000064	OG0000006	n1539																										WP_017684085.1																																														WP_017684085.1																																																		WP_017684085.1																																																																																																																										
N138.HOG0000065	OG0000007	n4																										WP_017684710.1																																														WP_017684710.1																																																		WP_017684710.1																																																																																																																										
N138.HOG0000066	OG0000007	n232																										WP_017682904.1																																														WP_017682904.1																																																		WP_007247619.1																																																																																																																										
N138.HOG0000067	OG0000007	n253																										WP_017683946.1																																														WP_017683946.1																																																		WP_017683946.1																																																																																																																										
N138.HOG0000068	OG0000007	n366																										WP_017683204.1																																														WP_017683204.1																																																		WP_161462774.1																																																																																																																										
N138.HOG0000069	OG0000007	n622																										WP_017682787.1																																														WP_017682787.1																																																		WP_017682787.1																																																																																																																										
N138.HOG0000070	OG0000007	n961																										WP_020365363.1																																														WP_020365363.1																																																		WP_161460101.1																																																																																																																										
N138.HOG0000071	OG0000007	n995																										WP_020304384.1																																														WP_020304384.1																																																		WP_020304384.1																																																																																																																										
N138.HOG0000072	OG0000007	n1063																										WP_003425021.1																																																																																																WP_003425021.1																																																																																																																										
N138.HOG0000073	OG0000007	n1067																										WP_017684728.1																																														WP_017684728.1																																																		WP_017684728.1																																																																																																																										
N138.HOG0000074	OG0000007	n1153																										WP_020358614.1																																														WP_020358614.1																																																		WP_020358614.1																																																																																																																										
N138.HOG0000075	OG0000007	n1155																										WP_017683322.1																																														WP_017683322.1																																																		WP_017683322.1																																																																																																																										
N138.HOG0000076	OG0000007	n1191																										WP_003380300.1																																														WP_003380300.1																																																		WP_003380300.1																																																																																																																										
N138.HOG0000077	OG0000007	n1252																										WP_017682810.1																																														WP_017682810.1																																																		WP_161458239.1																																																																																																																										
N138.HOG0000078	OG0000007	n1285																										WP_017682785.1																																														WP_017682785.1																																																		WP_017682785.1																																																																																																																										
N138.HOG0000079	OG0000007	n1312																										WP_017683342.1																																														WP_017683342.1																																																		WP_017683342.1																																																																																																																										
N138.HOG0000080	OG0000007	n1415																										WP_017683320.1																																														WP_017683320.1																																																		WP_017683320.1																																																																																																																										
N138.HOG0000081	OG0000008	n254																										WP_004396568.1																																														WP_004396568.1																																																		WP_004396568.1																																																																																																																										
N138.HOG0000082	OG0000008	n459																										WP_003381525.1																																														WP_003381525.1																																																		WP_003381525.1																																																																																																																										
N138.HOG0000083	OG0000008	n731																										WP_003381369.1																																														WP_003381369.1																																																		WP_003381369.1																																																																																																																										
N138.HOG0000084	OG0000008	n1189																										WP_017683960.1																																														WP_017683960.1																																																		WP_017683960.1																																																																																																																										
N138.HOG0000085	OG0000009	n316																										WP_003383269.1																																														WP_003383269.1																																																		WP_003383269.1																																																																																																																										
N138.HOG0000086	OG0000009	n762																										WP_017684068.1																																														WP_017684068.1																																																																																																																																																																												
N138.HOG0000087	OG0000009	n1122																										WP_017684380.1																																														WP_017684380.1																																																		WP_017684380.1																																																																																																																										
N138.HOG0000088	OG0000010	n1																										WP_020326768.1																																														WP_020326768.1																																																		WP_020326768.1																																																																																																																										
N138.HOG0000089	OG0000010	n243																										WP_003375967.1																																														WP_003375967.1																																																		WP_003375967.1																																																																																																																										
N138.HOG0000090	OG0000010	n513																										WP_002554837.1																																														WP_002554837.1																																																		WP_002554837.1																																																																																																																										
N138.HOG0000091	OG0000010	n714																										WP_002553156.1																																														WP_002553156.1																																																		WP_002553156.1																																																																																																																										
N138.HOG0000092	OG0000010	n899																										WP_003378978.1																																														WP_004667445.1																																																		WP_003378978.1																																																																																																																										
N138.HOG0000093	OG0000011	n39																										WP_017684298.1																																														WP_017684298.1																																																		WP_017684298.1																																																																																																																										
N138.HOG0000094	OG0000011	n161																										WP_003383028.1																																														WP_003383028.1																																																		WP_003383028.1																																																																																																																										
N138.HOG0000095	OG0000011	n260																										WP_003380046.1																																														WP_003380046.1																																																		WP_003380046.1																																																																																																																										
N138.HOG0000096	OG0000011	n499																										WP_003383026.1																																														WP_003383026.1																																																		WP_003383026.1																																																																																																																										
