HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N131.HOG0000000	OG0000000	n197	ABJ15013.1		NP_248746.1																																																																																																																																																																																																																																																	
N131.HOG0000001	OG0000000	n520	ABJ15080.1		NP_248813.1																																																																																																																																																																																																																																																	
N131.HOG0000002	OG0000000	n566	ABJ10500.1		NP_250003.1																																																																																																																																																																																																																																																	
N131.HOG0000003	OG0000000	n650	ABJ11441.1		NP_250948.1																																																																																																																																																																																																																																																	
N131.HOG0000004	OG0000000	n701	ABJ11727.1		NP_251237.1																																																																																																																																																																																																																																																	
N131.HOG0000005	OG0000000	n917	ABJ12367.1		NP_251825.1																																																																																																																																																																																																																																																	
N131.HOG0000006	OG0000000	n1140	ABJ11299.1		NP_250813.1																																																																																																																																																																																																																																																	
N131.HOG0000007	OG0000000	n1183	ABJ10385.1		NP_249892.1																																																																																																																																																																																																																																																	
N131.HOG0000008	OG0000000	n1196	ABJ11616.1		NP_251122.1																																																																																																																																																																																																																																																	
N131.HOG0000009	OG0000000	n1479	ABJ11903.1		NP_251371.1																																																																																																																																																																																																																																																	
N131.HOG0000010	OG0000000	n1632	ABJ12356.1		NP_251814.1																																																																																																																																																																																																																																																	
N131.HOG0000011	OG0000000	n1671	ABJ11048.1		NP_250550.1																																																																																																																																																																																																																																																	
N131.HOG0000012	OG0000000	n2155	ABJ12863.1		NP_252320.1																																																																																																																																																																																																																																																	
N131.HOG0000013	OG0000000	n2767	ABJ13435.1																																																																																																																																																																																																																																																			
N131.HOG0000014	OG0000000	n3043	ABJ11496.1		NP_251006.1																																																																																																																																																																																																																																																	
N131.HOG0000015	OG0000000	n3229	ABJ11241.1		NP_250746.1																																																																																																																																																																																																																																																	
N131.HOG0000016	OG0000000	n3297	ABJ13452.1		NP_252863.1																																																																																																																																																																																																																																																	
N131.HOG0000017	OG0000000	n3415	ABJ12449.1																																																																																																																																																																																																																																																			
N131.HOG0000018	OG0000000	n3430	ABJ11714.1		NP_251224.1																																																																																																																																																																																																																																																	
N131.HOG0000019	OG0000000	n3645	ABJ12116.1		NP_251567.1																																																																																																																																																																																																																																																	
N131.HOG0000020	OG0000001	n9	ABJ12205.1		NP_251657.1																																																																																																																																																																																																																																																	
N131.HOG0000021	OG0000001	n306	ABJ13420.1		NP_252837.1																																																																																																																																																																																																																																																	
N131.HOG0000022	OG0000001	n509			NP_252201.1																																																																																																																																																																																																																																																	
N131.HOG0000023	OG0000001	n982	ABJ15139.1		NP_248872.1																																																																																																																																																																																																																																																	
N131.HOG0000024	OG0000001	n1190	ABJ10651.1		NP_250161.1																																																																																																																																																																																																																																																	
N131.HOG0000025	OG0000001	n1356	ABJ10830.1		NP_250340.1																																																																																																																																																																																																																																																	
N131.HOG0000026	OG0000001	n1601	ABJ11014.1		NP_250519.1																																																																																																																																																																																																																																																	
N131.HOG0000027	OG0000001	n1965	ABJ11394.1																																																																																																																																																																																																																																																			
N131.HOG0000028	OG0000001	n2001	ABJ13373.1		NP_252787.1																																																																																																																																																																																																																																																	
N131.HOG0000029	OG0000001	n2420	ABJ13434.1		NP_252851.1																																																																																																																																																																																																																																																	
N131.HOG0000030	OG0000001	n2453	ABJ11013.1		NP_250518.1																																																																																																																																																																																																																																																	
N131.HOG0000031	OG0000001	n2614	ABJ14908.1		NP_254208.1																																																																																																																																																																																																																																																	
N131.HOG0000032	OG0000001	n2700	ABJ11282.1		NP_250789.1																																																																																																																																																																																																																																																	
N131.HOG0000033	OG0000001	n3014			NP_252197.1																																																																																																																																																																																																																																																	
N131.HOG0000034	OG0000001	n3079	ABJ13376.1																																																																																																																																																																																																																																																			
N131.HOG0000035	OG0000001	n3187	ABJ13361.1		NP_252778.1																																																																																																																																																																																																																																																	
N131.HOG0000036	OG0000001	n3266	ABJ14911.1		NP_254211.1																																																																																																																																																																																																																																																	
N131.HOG0000037	OG0000002	n11	ABJ14457.1		NP_253761.1																																																																																																																																																																																																																																																	
N131.HOG0000038	OG0000002	n145			NP_252881.1																																																																																																																																																																																																																																																	
N131.HOG0000039	OG0000002	n193	ABJ10527.1		NP_250030.1																																																																																																																																																																																																																																																	
N131.HOG0000040	OG0000002	n697	ABJ12638.1		NP_252074.1																																																																																																																																																																																																																																																	
N131.HOG0000041	OG0000002	n966	ABJ14535.1		NP_253839.1																																																																																																																																																																																																																																																	
N131.HOG0000042	OG0000002	n1238	ABJ12164.1		NP_251616.1																																																																																																																																																																																																																																																	
N131.HOG0000043	OG0000002	n1459	ABJ10052.1		NP_249583.1																																																																																																																																																																																																																																																	
N131.HOG0000044	OG0000002	n2156	ABJ10444.1		NP_249947.1																																																																																																																																																																																																																																																	
N131.HOG0000045	OG0000003	n55	ABJ15253.1		NP_248981.1																																																																																																																																																																																																																																																	
N131.HOG0000046	OG0000003	n283	ABJ15302.1		NP_249029.1																																																																																																																																																																																																																																																	
