HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1
N127.HOG0000000	OG0000000	n68																																																																																																																																							WP_047602906.1																																																																																																			
N127.HOG0000001	OG0000000	n83																																																														WP_064614224.1																																																																																																																																																																												
N127.HOG0000002	OG0000000	n97																																																														WP_064615166.1																																																																									WP_003251593.1																																																																																																			
N127.HOG0000003	OG0000000	n515																																																														WP_047603509.1																																																																									WP_180688715.1																																																																																																			
N127.HOG0000004	OG0000000	n610																																																																																																																																							WP_180688079.1																																																																																																			
N127.HOG0000005	OG0000000	n763																																																														WP_004576106.1																																																																																																																																																																												
N127.HOG0000006	OG0000000	n773																																																														WP_004576110.1																																																																																																																																																																												
N127.HOG0000007	OG0000000	n774																																																														WP_054888628.1																																																																									WP_180689312.1																																																																																																			
N127.HOG0000008	OG0000000	n966																																																																																																																																							WP_061203267.1																																																																																																			
N127.HOG0000009	OG0000000	n1018																																																														WP_054888815.1																																																																									WP_180689971.1																																																																																																			
N127.HOG0000010	OG0000000	n1310																																																														WP_019751499.1																																																																									WP_019751499.1																																																																																																			
N127.HOG0000011	OG0000000	n1392																																																														WP_082916911.1																																																																																																																																																																												
N127.HOG0000012	OG0000000	n1544																																																														WP_064614835.1																																																																									WP_121783265.1																																																																																																			
N127.HOG0000013	OG0000000	n1777																																																														WP_054889313.1																																																																									WP_054889313.1																																																																																																			
N127.HOG0000014	OG0000000	n2026																																																														WP_004576754.1																																																																									WP_004576754.1																																																																																																			
N127.HOG0000015	OG0000000	n2334																																																														WP_003252336.1																																																																									WP_003252336.1																																																																																																			
N127.HOG0000016	OG0000000	n2563																																																														WP_004374343.1																																																																									WP_004374343.1																																																																																																			
N127.HOG0000017	OG0000000	n2607																																																														WP_064614580.1																																																																									WP_108078684.1																																																																																																			
N127.HOG0000018	OG0000000	n2611																																																																																																																																							WP_121783460.1, WP_041167326.1																																																																																																			
N127.HOG0000019	OG0000000	n2766																																																																																																																																							WP_143999935.1																																																																																																			
N127.HOG0000020	OG0000000	n2857																																																														WP_004575690.1																																																																									WP_180688851.1																																																																																																			
N127.HOG0000021	OG0000000	n2890																																																																																																																																							WP_041167392.1																																																																																																			
N127.HOG0000022	OG0000000	n2894																																																														WP_003250440.1																																																																									WP_003250440.1																																																																																																			
N127.HOG0000023	OG0000001	n92																																																														WP_003247160.1																																																																									WP_003247160.1																																																																																																			
N127.HOG0000024	OG0000001	n346																																																														WP_064614744.1																																																																									WP_064614744.1																																																																																																			
N127.HOG0000025	OG0000001	n384																																																														WP_047605079.1																																																																									WP_180688849.1																																																																																																			
N127.HOG0000026	OG0000001	n411																																																														WP_003247762.1																																																																									WP_087534986.1																																																																																																			
N127.HOG0000027	OG0000001	n529																																																														WP_060544984.1																																																																									WP_180689999.1																																																																																																			
N127.HOG0000028	OG0000001	n925																																																														WP_064614118.1																																																																									WP_180689535.1																																																																																																			
N127.HOG0000029	OG0000001	n1007																																																														WP_064614612.1																																																																									WP_004577545.1																																																																																																			
N127.HOG0000030	OG0000001	n1183																																																														WP_003251170.1																																																																									WP_180688392.1																																																																																																			
N127.HOG0000031	OG0000001	n1421																																																														WP_004576536.1																																																																									WP_003253958.1																																																																																																			
N127.HOG0000032	OG0000001	n1495																																																																																																																																							WP_161773454.1, WP_180689715.1																																																																																																			
N127.HOG0000033	OG0000001	n1657																																																																																																																																							WP_014859533.1																																																																																																			
N127.HOG0000034	OG0000001	n1710																																																																																																																																							WP_014591532.1																																																																																																			
N127.HOG0000035	OG0000001	n1805																																																																																																																																							WP_011117419.1																																																																																																			
N127.HOG0000036	OG0000001	n1811																																																																																																																																							WP_180688435.1																																																																																																			
N127.HOG0000037	OG0000001	n1826																																																																																																																																							WP_180688225.1																																																																																																			
N127.HOG0000038	OG0000001	n1927																																																																																																																																							WP_012051983.1																																																																																																			
N127.HOG0000039	OG0000001	n2008																																																																																																																																							WP_161773455.1																																																																																																			
N127.HOG0000040	OG0000001	n2096																																																														WP_082916892.1																																																																									WP_019751731.1																																																																																																			
N127.HOG0000041	OG0000001	n2477																																																														WP_004577090.1																																																																									WP_003252861.1																																																																																																			
N127.HOG0000042	OG0000001	n2598																																																														WP_054889466.1																																																																									WP_180689445.1																																																																																																			
N127.HOG0000043	OG0000001	n2822																																																														WP_012052398.1																																																																									WP_180690016.1																																																																																																			
N127.HOG0000044	OG0000001	n2968																																																														WP_021782185.1																																																																									WP_003251082.1																																																																																																			
N127.HOG0000045	OG0000001	n3261																																																																																																																																							WP_047602776.1																																																																																																			
N127.HOG0000046	OG0000002	n9																																																														WP_003249271.1																																																																									WP_003249271.1																																																																																																			
N127.HOG0000047	OG0000002	n134																																																														WP_003254971.1																																																																									WP_020190711.1																																																																																																			
