HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1
N98.HOG0000000	OG0000000	n83																																																			WP_058637302.1																													WP_027914720.1																																																																																			WP_027914720.1																																		WP_054881876.1																																					
N98.HOG0000001	OG0000000	n97																																																			WP_058639884.1																													WP_059183334.1																																																																																			WP_219858122.1																																		WP_029887177.1																																					
N98.HOG0000002	OG0000000	n294																																																																																																																																																																			WP_009684906.1																																																																							
N98.HOG0000003	OG0000000	n515																																																			WP_058638533.1																													WP_027914190.1																																																																																			WP_027914190.1																																		WP_009682584.1																																					
N98.HOG0000004	OG0000000	n610																																																																																																																																																																			WP_016486908.1																																																																							
N98.HOG0000005	OG0000000	n774																																																			WP_058637225.1																													WP_110607310.1																																																																																			WP_110607310.1																																		WP_009685606.1																																					
N98.HOG0000006	OG0000000	n1341																																																																																																																																																																																																					WP_009682258.1																																					
N98.HOG0000007	OG0000000	n1544																																																																																																																																																																																																					WP_047149663.1																																					
N98.HOG0000008	OG0000000	n1777																																																																																																																																																																																																					WP_009686534.1																																					
N98.HOG0000009	OG0000000	n1910																																																																																WP_128610992.1																																																																																																																																																										
N98.HOG0000010	OG0000000	n2334																																																			WP_058639510.1																													WP_027913889.1																																																																																			WP_145280653.1																																		WP_054890408.1																																					
N98.HOG0000011	OG0000000	n2663																																																			WP_058638008.1																													WP_027914800.1																																																																																			WP_027914800.1																																		WP_009685106.1																																					
N98.HOG0000012	OG0000000	n3405																																																																																																																																																																																																					WP_009684632.1																																					
N98.HOG0000013	OG0000000	n3539																																																			WP_058638589.1																																																																																																																																																																																							
N98.HOG0000014	OG0000001	n12																																																																																																																																																																			WP_009684898.1																																																																							
N98.HOG0000015	OG0000001	n18																																																			WP_058637913.1																													WP_128610393.1, WP_128610392.1																																																																																			WP_033695162.1																																																																							
N98.HOG0000016	OG0000001	n92																																																			WP_058637697.1																													WP_128610710.1																																																																																			WP_027914360.1																																		WP_009685066.1																																					
N98.HOG0000017	OG0000001	n324																																																																																																																																																																																																					WP_237144459.1																																					
N98.HOG0000018	OG0000001	n411																																																																																																																																																																																																					WP_009684843.1																																					
N98.HOG0000019	OG0000001	n529																																																			WP_058638246.1																													WP_028687875.1																																																																																			WP_027916367.1																																		WP_009686638.1																																					
N98.HOG0000020	OG0000001	n925																																																			WP_058637294.1																													WP_027914729.1																																																																																			WP_027914729.1																																		WP_009686317.1																																					
N98.HOG0000021	OG0000001	n1183																																																																																																																																																																																																					WP_047149572.1																																					
N98.HOG0000022	OG0000001	n1806																																																																																WP_063427211.1																																																																																																																																																										
N98.HOG0000023	OG0000001	n1927																																																																																																																																																																																																					WP_047149653.1																																					
N98.HOG0000024	OG0000001	n2477																																																																																																																																																																																																					WP_009685217.1																																					
N98.HOG0000025	OG0000001	n2598																																																			WP_058606116.1																																																																																																																WP_027914292.1																																		WP_009685945.1																																					
N98.HOG0000026	OG0000001	n2773																																																																																																																																																																																																					WP_237144454.1																																					
N98.HOG0000027	OG0000001	n2954																																																																																																																																																																																																					WP_009684871.1																																					
N98.HOG0000028	OG0000001	n2968																																																			WP_058637886.1																													WP_128610399.1																																																																																			WP_256658002.1																																		WP_047149840.1																																					
N98.HOG0000029	OG0000001	n3228																																																			WP_058637915.1																																																																																																																WP_042139069.1																																																																							
N98.HOG0000030	OG0000002	n9																																																			WP_058639881.1																													WP_027914052.1																																																																																			WP_219858069.1																																		WP_009684300.1																																					
N98.HOG0000031	OG0000002	n134																																																			WP_058639299.1																													WP_027915362.1																																																																																			WP_027915362.1																																		WP_009684542.1																																					
N98.HOG0000032	OG0000002	n393																																																			WP_058639629.1, WP_058637173.1																													WP_110607257.1, WP_027914459.1																																																																																			WP_033695059.1, WP_027914459.1																																		WP_003251792.1																																					
N98.HOG0000033	OG0000002	n614																																																																																																																																																																																																					WP_009687020.1																																					
N98.HOG0000034	OG0000002	n909																																																			WP_058637062.1																													WP_027914140.1																																																																																			WP_027914140.1																																		WP_009682228.1																																					
N98.HOG0000035	OG0000002	n1114																																																																																WP_023535748.1																																																																																			WP_023535748.1																																		WP_009682872.1																																					
N98.HOG0000036	OG0000002	n1591																																																			WP_027915914.1																													WP_027915914.1																																																																																			WP_027915914.1																																		WP_009681485.1																																					
N98.HOG0000037	OG0000002	n2134																																																																																																																																																																																																					WP_009686366.1																																					
N98.HOG0000038	OG0000002	n2291																																																			WP_153008574.1																													WP_027915019.1																																																																																			WP_027915019.1																																																																							
N98.HOG0000039	OG0000003	n288																																																																																																																																																																																																					WP_033690198.1																																					
N98.HOG0000040	OG0000003	n372																																																			WP_058637621.1																																																																																																																WP_027915925.1																																		WP_054881816.1																																					
