HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1
N96.HOG0000000	OG0000000	n97																																																																																																																																																						WP_186661305.1																			WP_217852604.1																																																																	
N96.HOG0000001	OG0000000	n515																																																																																																																																																						WP_186656140.1																			WP_217853367.1																																																																	
N96.HOG0000002	OG0000000	n763																																																																																																																																																						WP_225923158.1																																																																																				
N96.HOG0000003	OG0000000	n774																																																																																																																																																						WP_186659287.1																			WP_217853174.1																																																																	
N96.HOG0000004	OG0000000	n1111																																																																																																																																																						WP_186660941.1																			WP_217848413.1																																																																	
N96.HOG0000005	OG0000000	n1341																																																																																																																																																						WP_186661319.1																			WP_217852617.1																																																																	
N96.HOG0000006	OG0000000	n1777																																																																																																																																																						WP_186659505.1																			WP_217848106.1																																																																	
N96.HOG0000007	OG0000000	n2334																																																																																																																																																						WP_186660068.1																			WP_217849521.1																																																																	
N96.HOG0000008	OG0000000	n2563																																																																																																																																																						WP_186661489.1																			WP_217847991.1																																																																	
N96.HOG0000009	OG0000000	n2766																																																																																																																																																						WP_186662075.1																																																																																				
N96.HOG0000010	OG0000000	n2894																																																																																																																																																						WP_186659436.1																			WP_217847776.1																																																																	
N96.HOG0000011	OG0000000	n3405																																																																																																																																																						WP_186662242.1																			WP_217853354.1																																																																	
N96.HOG0000012	OG0000001	n92																																																																																																																																																						WP_134693115.1																			WP_217853579.1																																																																	
N96.HOG0000013	OG0000001	n529																																																																																																																																																						WP_186657895.1																			WP_217848032.1																																																																	
N96.HOG0000014	OG0000001	n729																																																																																																																																																						WP_186661487.1																			WP_217847993.1																																																																	
N96.HOG0000015	OG0000001	n826																																																																																																																																																																									WP_263974797.1																																																																	
N96.HOG0000016	OG0000001	n925																																																																																																																																																						WP_186661923.1																			WP_217847524.1																																																																	
N96.HOG0000017	OG0000001	n1069																																																																																																																																																						WP_186662137.1																			WP_217847963.1																																																																	
N96.HOG0000018	OG0000001	n1450																																																																																																																																																						WP_186662136.1																			WP_217847962.1																																																																	
N96.HOG0000019	OG0000001	n1557																																																																																																																																																						WP_186660226.1																																																																																				
N96.HOG0000020	OG0000001	n1710																																																																																																																																																						WP_186662074.1																																																																																				
N96.HOG0000021	OG0000001	n2348																																																																																																																																																						WP_186662507.1																			WP_217853539.1																																																																	
N96.HOG0000022	OG0000001	n2582																																																																																																																																																						WP_186656035.1																			WP_217853505.1																																																																	
N96.HOG0000023	OG0000001	n2782																																																																																																																																																						WP_189664997.1																			WP_225935577.1																																																																	
N96.HOG0000024	OG0000001	n2968																																																																																																																																																						WP_186662298.1																			WP_134692813.1																																																																	
N96.HOG0000025	OG0000002	n9																																																																																																																																																						WP_186656728.1																			WP_134691414.1																																																																	
N96.HOG0000026	OG0000002	n134																																																																																																																																																						WP_038706667.1																			WP_038706667.1																																																																	
N96.HOG0000027	OG0000002	n393																																																																																																																																																						WP_011535571.1																			WP_011535571.1																																																																	
N96.HOG0000028	OG0000002	n614																																																																																																																																																						WP_186654314.1																			WP_302467654.1																																																																	
N96.HOG0000029	OG0000002	n909																																																																																																																																																						WP_186660590.1																			WP_217851863.1																																																																	
N96.HOG0000030	OG0000002	n1114																																																																																																																																																						WP_046853793.1																			WP_217851027.1																																																																	
N96.HOG0000031	OG0000002	n1371																																																																																																																																																						WP_225923116.1																			WP_225935527.1																																																																	
N96.HOG0000032	OG0000002	n1591																																																																																																																																																						WP_186661761.1																			WP_011534967.1																																																																	
N96.HOG0000033	OG0000002	n1795																																																																																																																																																																									WP_217847928.1																																																																	
N96.HOG0000034	OG0000002	n2336																																																																																																																																																						WP_186660670.1																			WP_217851919.1																																																																	
N96.HOG0000035	OG0000003	n318																																																																																																																																																																									WP_217848202.1																																																																	
N96.HOG0000036	OG0000003	n372																																																																																																																																																						WP_186660909.1																			WP_217849073.1																																																																	
N96.HOG0000037	OG0000003	n461																																																																																																																																																						WP_186662613.1																			WP_217851256.1																																																																	
N96.HOG0000038	OG0000003	n815																																																																																																																																																						WP_186661421.1																																																																																				
N96.HOG0000039	OG0000003	n890																																																																																																																																																						WP_186662825.1																			WP_217849611.1																																																																	
N96.HOG0000040	OG0000003	n1247																																																																																																																																																						WP_186662122.1																			WP_217847948.1																																																																	
N96.HOG0000041	OG0000003	n1488																																																																																																																																																						WP_186659044.1																			WP_217854070.1																																																																	
N96.HOG0000042	OG0000004	n283																																																																																																																																																																									WP_217848304.1																																																																	
N96.HOG0000043	OG0000004	n351																																																																																																																																																						WP_217858778.1																			WP_217848307.1																																																																	
N96.HOG0000044	OG0000004	n404																																																																																																																																																						WP_217858777.1																																																																																				
N96.HOG0000045	OG0000004	n423																																																																																																																																																						WP_217858780.1																			WP_225935522.1																																																																	
N96.HOG0000046	OG0000004	n652																																																																																																																																																						WP_186659392.1																			WP_217847724.1																																																																	
N96.HOG0000047	OG0000004	n742																																																																																																																																																						WP_186661475.1																			WP_217847729.1																																																																	
N96.HOG0000048	OG0000004	n825																																																																																																																																																						WP_186659393.1																			WP_217847723.1																																																																	
N96.HOG0000049	OG0000004	n1207																																																																																																																																																																									WP_217848305.1																																																																	
N96.HOG0000050	OG0000004	n1415																																																																																																																																																						WP_186661976.1																			WP_217853699.1																																																																	
N96.HOG0000051	OG0000005	n44																																																																																																																																																																									WP_217848628.1																																																																	
N96.HOG0000052	OG0000005	n126																																																																																																																																																						WP_186657328.1																			WP_217850573.1																																																																	
N96.HOG0000053	OG0000005	n439																																																																																																																																																						WP_186655188.1																																																																																				
N96.HOG0000054	OG0000005	n449																																																																																																																																																						WP_186660174.1																			WP_217852879.1																																																																	
N96.HOG0000055	OG0000005	n857																																																																																																																																																						WP_189665101.1																			WP_263974811.1																																																																	
N96.HOG0000056	OG0000005	n989																																																																																																																																																						WP_186658722.1																			WP_217849998.1																																																																	
N96.HOG0000057	OG0000005	n1126																																																																																																																																																																									WP_217849337.1																																																																	
N96.HOG0000058	OG0000005	n1149																																																																																																																																																						WP_186662223.1																																																																																				
N96.HOG0000059	OG0000005	n1164																																																																																																																																																						WP_186661339.1																			WP_217850365.1																																																																	
N96.HOG0000060	OG0000005	n1249																																																																																																																																																						WP_186659249.1																			WP_217853211.1																																																																	
N96.HOG0000061	OG0000005	n1333																																																																																																																																																						WP_186657837.1																																																																																				
N96.HOG0000062	OG0000005	n1434																																																																																																																																																						WP_186653487.1																			WP_217850870.1																																																																	
N96.HOG0000063	OG0000006	n41																																																																																																																																																						WP_186659197.1																			WP_217853259.1																																																																	
N96.HOG0000064	OG0000006	n132																																																																																																																																																						WP_186659481.1																			WP_217847817.1																																																																	
N96.HOG0000065	OG0000006	n309																																																																																																																																																						WP_186661435.1																																																																																				
N96.HOG0000066	OG0000006	n486																																																																																																																																																						WP_186660601.1																			WP_217851876.1																																																																	
N96.HOG0000067	OG0000006	n744																																																																																																																																																						WP_186661389.1																																																																																				
N96.HOG0000068	OG0000006	n892																																																																																																																																																						WP_186659297.1																			WP_217853161.1																																																																	
N96.HOG0000069	OG0000006	n1508																																																																																																																																																																									WP_217848271.1																																																																	
N96.HOG0000070	OG0000007	n13																																																																																																																																																						WP_186653617.1																			WP_217850934.1																																																																	
N96.HOG0000071	OG0000007	n399																																																																																																																																																						WP_186662061.1																			WP_217848341.1																																																																	
N96.HOG0000072	OG0000007	n450																																																																																																																																																						WP_186662561.1																			WP_217848800.1																																																																	
N96.HOG0000073	OG0000007	n995																																																																																																																																																						WP_186662800.1																			WP_217853615.1																																																																	
N96.HOG0000074	OG0000007	n1052																																																																																																																																																						WP_186660312.1																			WP_217848513.1																																																																	
N96.HOG0000075	OG0000008	n163																																																																																																																																																						WP_186660668.1																			WP_217851915.1																																																																	
N96.HOG0000076	OG0000008	n640																																																																																																																																																						WP_186660669.1																			WP_217851917.1																																																																	
N96.HOG0000077	OG0000008	n1128																																																																																																																																																						WP_186660591.1																			WP_217851865.1																																																																	
N96.HOG0000078	OG0000009	n1																																																																																																																																																						WP_186659682.1																			WP_217847426.1																																																																	
N96.HOG0000079	OG0000009	n231																																																																																																																																																						WP_043196865.1																			WP_217849850.1																																																																	
N96.HOG0000080	OG0000009	n483																																																																																																																																																						WP_003254922.1																			WP_027594207.1																																																																	
