HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N205.HOG0000000	OG0000000	n19																																																																																																																																																												WP_192564477.1																																																																																								
N205.HOG0000001	OG0000000	n46																																																										WP_064381982.1					WP_064595728.1																																																																																													WP_192564594.1																																			WP_234204921.1																																																					
N205.HOG0000002	OG0000000	n67																																																										WP_007956710.1					WP_064599264.1																																																																																													WP_192562327.1																									WP_011335835.1										WP_085701765.1																																																					
N205.HOG0000003	OG0000000	n210																																																										WP_064383802.1					WP_218188768.1																																																																																													WP_208492425.1																									WP_221615300.1										WP_218191818.1																																																					
N205.HOG0000004	OG0000000	n445																																																										WP_084776869.1																																																																																																		WP_192561846.1																									WP_011335225.1										WP_234205703.1																																																					
N205.HOG0000005	OG0000000	n566																																																										WP_064383840.1					WP_064593517.1																																																																																													WP_192563592.1																									WP_011332544.1										WP_085701837.1																																																					
N205.HOG0000006	OG0000000	n772																																																										WP_064383190.1					WP_064594209.1																																																																																													WP_192563918.1																									WP_011332964.1										WP_085703793.1																																																					
N205.HOG0000007	OG0000000	n839																																																																																																																																																												WP_192564697.1																																																																																								
N205.HOG0000008	OG0000000	n977																																																															WP_064595712.1																																																																																																																																																																																					
N205.HOG0000009	OG0000000	n1001																																																										WP_064378896.1					WP_064595133.1																																																																																													WP_064378896.1																									WP_011333419.1										WP_085704826.1																																																					
N205.HOG0000010	OG0000000	n1140																																																																																																																																																																																					WP_041475230.1																																																															
N205.HOG0000011	OG0000000	n1234																																																										WP_064381876.1					WP_064596032.1																																																																																													WP_192564777.1																									WP_011333872.1										WP_085700787.1																																																					
N205.HOG0000012	OG0000000	n1299																																																										WP_064380899.1					WP_064597971.1																																																																																													WP_192561733.1																									WP_221614341.1										WP_227232978.1																																																					
N205.HOG0000013	OG0000000	n1373																																																										WP_011335458.1					WP_064598590.1																																																																																													WP_192562030.1																									WP_260411632.1										WP_085704765.1																																																					
N205.HOG0000014	OG0000000	n1480																																																															WP_064595951.1																																																																																																																						WP_221614852.1																																																															
N205.HOG0000015	OG0000000	n1577																																																																																																																																																												WP_192564813.1																																																																																								
N205.HOG0000016	OG0000000	n1671																																																										WP_039772910.1					WP_064593308.1																																																																																													WP_192563425.1																									WP_260411552.1										WP_085702404.1																																																					
N205.HOG0000017	OG0000000	n2017																																																										WP_064379662.1					WP_064600622.1																																																																																													WP_192562933.1																									WP_011336682.1										WP_085702249.1																																																					
N205.HOG0000018	OG0000000	n2155																																																										WP_064379021.1					WP_007954817.1																																																																																													WP_192563711.1																									WP_011332699.1										WP_007954817.1																																																					
N205.HOG0000019	OG0000000	n2444																																																										WP_041475228.1					WP_039773187.1																																																																																													WP_192564653.1																									WP_041475228.1										WP_085703727.1																																																					
N205.HOG0000020	OG0000000	n2728																																																																																																																																																												WP_192561433.1																																																																																								
N205.HOG0000021	OG0000000	n2874																																																										WP_064382129.1					WP_064599590.1																																																																																													WP_192562481.1																									WP_011336042.1										WP_085703142.1																																																					
N205.HOG0000022	OG0000000	n2965																																																															WP_064595984.1																																																																																																																						WP_221614842.1										WP_085703855.1																																																					
N205.HOG0000023	OG0000000	n3050																																																										WP_064380806.1					WP_064597862.1																																																																																													WP_192561667.1																									WP_011335034.1																																																															
N205.HOG0000024	OG0000000	n3271																																																										WP_064381885.1					WP_064595990.1																																																																																													WP_192564765.1																									WP_011333860.1										WP_234206603.1																																																					
N205.HOG0000025	OG0000000	n3297																																																										WP_064381938.1					WP_064595820.1																																																																																													WP_192564662.1																									WP_221614893.1										WP_085703732.1																																																					
N205.HOG0000026	OG0000000	n3599																																																																																																																																																												WP_192564446.1																																																																																								
N205.HOG0000027	OG0000000	n3645																																																										WP_064383674.1					WP_064598855.1																																																																																													WP_192562114.1																									WP_221615354.1										WP_234205859.1																																																					
N205.HOG0000028	OG0000001	n9																																																										WP_007950790.1					WP_007950790.1																																																																																													WP_007950790.1																									WP_007950790.1										WP_085696992.1																																																					
N205.HOG0000029	OG0000001	n278																																																										WP_064382624.1																																																																																																																																					WP_085685527.1																																																					
N205.HOG0000030	OG0000001	n716																																																										WP_064381592.1					WP_064381592.1																																																																																																																						WP_064381592.1																																																															
N205.HOG0000031	OG0000001	n822																																																										WP_064378795.1					WP_064594759.1																																																																																													WP_192564152.1																									WP_221615633.1										WP_227235045.1																																																					
N205.HOG0000032	OG0000001	n992																																																										WP_064378734.1					WP_039769965.1																																																																																													WP_192564101.1																									WP_221615596.1										WP_085700261.1																																																					
N205.HOG0000033	OG0000001	n1341																																																																																																																																																												WP_192564450.1																																																																																								
N205.HOG0000034	OG0000001	n1359																																																										WP_064383524.1					WP_007917441.1																																																																																													WP_192562035.1																									WP_221615393.1										WP_007917441.1																																																					
N205.HOG0000035	OG0000001	n1601																																																										WP_064380507.1					WP_064597516.1																																																																																													WP_085687598.1																									WP_064380507.1										WP_085687598.1																																																					
